"Title","Brand","MSRP","Year"
"Microsoft Surface Pro X 13"" SQ1 128GB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ1 1TB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ1 256GB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ1 512GB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ2 128GB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ2 1TB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ2 256GB SSD Laptop","Microsoft",899,2019
"Microsoft Surface Pro X 13"" SQ2 512GB SSD Laptop","Microsoft",899,2019
"MSI Alpha 15 AMD Ryzen 7 Radeon RX5500M Laptop","MSI",800,2017
"MSI Alpha 15 AMD Ryzen 7 Radeon RX5600M Laptop","MSI",800,2017
"MSI Alpha 15 AMD Ryzen 7 Radeon RX6600M Laptop","MSI",800,2017
"MSI Alpha 17 AMD Ryzen 7 Radeon RX5600M Laptop","MSI",800,2017
"MSI Alpha 17 AMD Ryzen 7 Radeon RX6600M Laptop","MSI",800,2017
"MSI Bravo 15 AMD Ryzen 5 Laptop","MSI",600,2017
"MSI Bravo 15 AMD Ryzen 7 Laptop","MSI",800,2017
"MSI Bravo 17 C7VF AMD Ryzen 7 Nvidia RTX 4050 Laptop","MSI",800,2017
"MSI Bravo 17 C7VF AMD Ryzen 7 Nvidia RTX 4060 Laptop","MSI",800,2017
"MSI Bravo 17 C7VF AMD Ryzen 9 Nvidia RTX 4060 Laptop","MSI",1200,2019
"MSI Commercial 14 H Intel Core i5 13th Gen Laptop","MSI",600,2022
"MSI Commercial 14 H Intel Core i7 13th Gen Laptop","MSI",800,2022
"MSI Commercial 14 H Intel Core i9 13th Gen Laptop","MSI",1200,2022
"MSI Creator 15 Intel Core i5 9th Gen Nvidia GTX 1060 Laptop","MSI",600,2018
"MSI Creator 15 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI Creator 15 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI Creator 15 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","MSI",800,2019
"MSI Creator 15 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Creator 15 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Creator 15 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","MSI",800,2020
"MSI Creator 15 Intel Core i7 9th Gen Nvidia GTX 1060 Laptop","MSI",800,2018
"MSI Creator 15 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","MSI",800,2018
"MSI Creator 16 AI Studio Intel Core Ultra 9 Laptop","MSI",800,2020
"MSI Creator 17 A10 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",3799,2021
"MSI Creator 17 A10 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","MSI",3799,2021
"MSI Creator 17 B11 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",3799,2021
"MSI Creator 17 B11 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",3799,2021
"MSI Creator 17 B11 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","MSI",3799,2021
"MSI Creator 17 B11 Intel Core i9 11th Gen Nvidia RTX 3070 Laptop","MSI",3799,2021
"MSI Creator 17 B11 Intel Core i9 11th Gen Nvidia RTX 3080 Laptop","MSI",3799,2021
"MSI Creator 17 P75 Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","MSI",3799,2021
"MSI Creator M14 Intel Core i7 13th Gen Nvidia RTX Laptop","MSI",800,2022
"MSI Creator M16 Intel Core i7 11th Gen Nvidia RTX Laptop","MSI",800,2020
"MSI Creator M16 Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Creator M16 Intel Core i7 13th Gen Nvidia RTX Laptop","MSI",800,2022
"MSI Creator Z16 HX Studio Intel Core i9 13th Gen Nvidia RTX Laptop","MSI",1200,2022
"MSI Creator Z16 Intel Core i7 11th Gen Nvidia RTX Laptop","MSI",800,2020
"MSI Creator Z16 Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Creator Z16 Intel Core i9 11th Gen Nvidia RTX Laptop","MSI",1200,2020
"MSI Creator Z16 Intel Core i9 12th Gen Nvidia RTX Laptop","MSI",1200,2021
"MSI Creator Z16P Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Creator Z16P Intel Core i9 12th Gen Nvidia RTX Laptop","MSI",1200,2021
"MSI Creator Z16P PRO Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Creator Z16P PRO Intel Core i9 12th Gen Nvidia RTX Laptop","MSI",1200,2021
"MSI Creator Z17 HX Studio Intel Core i9 13th Gen Nvidia RTX Laptop","MSI",1200,2022
"MSI Creator Z17 Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Creator Z17 Intel Core i9 12th Gen Nvidia RTX Laptop","MSI",1200,2021
"MSI CreatorPro M16 Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI CreatorPro M16 Intel Core i7 13th Gen Nvidia RTX Laptop","MSI",800,2022
"MSI CreatorPro M16 Intel Core i9 13th Gen Nvidia RTX Laptop","MSI",1200,2022
"MSI CreatorPro X17 A12U Intel Core i7 12th Gen Laptop","MSI",800,2021
"MSI CreatorPro X17 A12U Intel Core i9 12th Gen Laptop","MSI",1200,2021
"MSI CreatorPro Z17 A12U Intel Core i7 12th Gen Laptop","MSI",800,2021
"MSI CreatorPro Z17 A12U Intel Core i9 12th Gen Laptop","MSI",1200,2021
"MSI Crosshair 15 Intel Core i5 12th Gen Nvidia RTX 3060 Laptop","MSI",600,2021
"MSI Crosshair 15 Intel Core i5 12th Gen Nvidia RTX 3070 Laptop","MSI",600,2021
"MSI Crosshair 15 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Crosshair 15 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Crosshair 15 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Crosshair 15 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Crosshair 15 Rainbow Six Extraction Intel Core i7 12th Gen Nvidia RTX Laptop","MSI",800,2021
"MSI Crosshair 15 Rainbow Six Extraction Intel Core i9 12th Gen Nvidia RTX Laptop","MSI",1200,2021
"MSI Crosshair 16 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","MSI",800,2022
"MSI Crosshair 17 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Crosshair 17 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Crosshair 17 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Crosshair 17 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Cyborg 15 Intel Core i5 12th Gen Nvidia RTX 4050 Laptop","MSI",600,2021
"MSI Cyborg 15 Intel Core i5 12th Gen Nvidia RTX 4060 Laptop","MSI",600,2021
"MSI Cyborg 15 Intel Core i7 12th Gen Nvidia RTX 4050 Laptop","MSI",800,2021
"MSI Cyborg 15 Intel Core i7 12th Gen Nvidia RTX 4060 Laptop","MSI",800,2021
"MSI Cyborg 15 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","MSI",800,2022
"MSI Cyborg 15 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","MSI",800,2022
"MSI Delta 15 A5EFK AMD Ryzen 7 Laptop","MSI",800,2017
"MSI Delta 15 A5EFK AMD Ryzen 9 Laptop","MSI",1200,2019
"MSI Dominator GT62 Intel Core i7 6th Gen Nvidia GTX 1060 Laptop","MSI",800,2020
"MSI Dominator GT62 Intel Core i7 6th Gen Nvidia GTX 1070 Laptop","MSI",800,2020
"MSI Dominator GT62 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","MSI",800,2016
"MSI Dominator GT62 Intel Core i7 7th Gen Nvidia GTX 1070 Laptop","MSI",800,2016
"MSI Dominator GT72 Intel Core i7 4th Gen Laptop","MSI",800,2020
"MSI Dominator GT72 Intel Core i7 5th Gen Laptop","MSI",800,2020
"MSI Dominator GT72 Intel Core i7 6th Gen Laptop","MSI",800,2020
"MSI Dominator GT72 Intel Core i7 7th Gen Laptop","MSI",800,2016
"MSI GE62 Laptop","MSI",800,2020
"MSI GE72 Intel Core i7 4th Gen Laptop","MSI",800,2020
"MSI GE72 Intel Core i7 5th Gen Laptop","MSI",800,2020
"MSI GE72 Intel Core i7 6th Gen Laptop","MSI",800,2020
"MSI GE72 Intel Core i7 7th Gen Laptop","MSI",800,2016
"MSI GF62 Intel Core i7 7th Gen Nvidia GTX 1050 Laptop","MSI",800,2016
"MSI GF62 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","MSI",800,2016
"MSI GF72 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","MSI",800,2016
"MSI GF72 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI GL62 Intel Core i5 7th Gen Laptop","MSI",600,2016
"MSI GL62 Intel Core i7 6th Gen Laptop","MSI",800,2016
"MSI GL62 Intel Core i7 7th Gen Laptop","MSI",800,2016
"MSI GL63 Intel Core i5 8th Gen Nvidia GTX 1050 Laptop","MSI",600,2017
"MSI GL63 Intel Core i5 9th Gen Nvidia GTX 1050 Laptop","MSI",600,2018
"MSI GL63 Intel Core i5 9th Gen Nvidia GTX 1660 Laptop","MSI",600,2018
"MSI GL63 Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI GL63 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI GL63 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","MSI",800,2018
"MSI GL63 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","MSI",800,2018
"MSI GL65 Intel Core i5 10th Gen Nvidia GTX 1650 Laptop","MSI",600,2019
"MSI GL65 Intel Core i5 9th Gen Nvidia GTX 1650 Laptop","MSI",600,2018
"MSI GL65 Intel Core i7 10th Gen Nvidia GTX 1650 Laptop","MSI",800,2019
"MSI GL65 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI GL65 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI GL65 Intel Core i7 9th Gen Nvidia GTX 1650 Laptop","MSI",800,2018
"MSI GL72 Intel Core i5 6th Gen Laptop","MSI",600,2016
"MSI GL72 Intel Core i5 7th Gen Laptop","MSI",600,2016
"MSI GL72 Intel Core i7 6th Gen Laptop","MSI",800,2016
"MSI GL72 Intel Core i7 7th Gen Laptop","MSI",800,2016
"MSI GL73 Intel Core i5 8th Gen Laptop","MSI",600,2017
"MSI GL73 Intel Core i5 9th Gen Laptop","MSI",600,2018
"MSI GL73 Intel Core i7 8th Gen Laptop","MSI",800,2017
"MSI GL73 Intel Core i7 9th Gen Laptop","MSI",800,2018
"MSI GL75 Intel Core i5 10th Gen Nvidia GTX 1650 Laptop","MSI",600,2019
"MSI GL75 Intel Core i5 9th Gen Nvidia GTX 1650 Laptop","MSI",600,2018
"MSI GL75 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","MSI",800,2019
"MSI GL75 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI GL75 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI GL75 Intel Core i7 9th Gen Nvidia GTX 1650 Laptop","MSI",800,2018
"MSI GL75 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","MSI",800,2018
"MSI GT60 Laptop","MSI",1499,2012
"MSI GT70 Laptop","MSI",1549,2012
"MSI GV62 Intel Core i5 8th Gen Nvidia GTX 1050 Laptop","MSI",600,2017
"MSI GV62 Intel Core i5 8th Gen Nvidia GTX 1060 Laptop","MSI",600,2017
"MSI GV62 Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI GV62 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI GV63 Intel Core i7 8th Gen Laptop","MSI",800,2017
"MSI GV72 Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI GV72 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI Katana 15 B12V Intel Core i7 12th Gen Nvidia RTX 4050 Laptop","MSI",800,2021
"MSI Katana 15 B12V Intel Core i7 12th Gen Nvidia RTX 4060 Laptop","MSI",800,2021
"MSI Katana 15 B12V Intel Core i7 12th Gen Nvidia RTX 4070 Laptop","MSI",800,2021
"MSI Katana 15 B13V Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","MSI",800,2022
"MSI Katana 15 B13V Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","MSI",800,2022
"MSI Katana 15 B13V Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","MSI",800,2022
"MSI Katana 15 B13V Intel Core i9 13th Gen Nvidia RTX 4060 Laptop","MSI",1200,2022
"MSI Katana 15 B13V Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","MSI",1200,2022
"MSI Katana 17 B12V Intel Core i7 12th Gen Nvidia RTX 4050 Laptop","MSI",800,2021
"MSI Katana 17 B12V Intel Core i7 12th Gen Nvidia RTX 4060 Laptop","MSI",800,2021
"MSI Katana 17 B12V Intel Core i7 12th Gen Nvidia RTX 4070 Laptop","MSI",800,2021
"MSI Katana 17 B13V Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","MSI",800,2022
"MSI Katana 17 B13V Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","MSI",800,2022
"MSI Katana 17 B13V Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","MSI",800,2022
"MSI Katana 17 B13V Intel Core i9 13th Gen Nvidia RTX 4060 Laptop","MSI",1200,2022
"MSI Katana 17 B13V Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","MSI",1200,2022
"MSI Katana A15 AI B8V AMD Ryzen 7 Nvidia RTX 4060 Laptop","MSI",800,2017
"MSI Katana A15 AI B8V AMD Ryzen 7 Nvidia RTX 4070 Laptop","MSI",800,2017
"MSI Katana A15 AI B8V AMD Ryzen 9 Nvidia RTX 4070 Laptop","MSI",1200,2019
"MSI Katana A17 AI B8V AMD Ryzen 7 Nvidia RTX 4060 Laptop","MSI",800,2017
"MSI Katana A17 AI B8V AMD Ryzen 7 Nvidia RTX 4070 Laptop","MSI",800,2017
"MSI Katana A17 AI B8V AMD Ryzen 9 Nvidia RTX 4070 Laptop","MSI",1200,2019
"MSI Katana GF66 Intel Core i5 11th Gen Nvidia RTX 3050 Laptop","MSI",600,2020
"MSI Katana GF66 Intel Core i5 12th Gen Nvidia RTX 3050 Laptop","MSI",600,2021
"MSI Katana GF66 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Katana GF66 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Katana GF66 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Katana GF66 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","MSI",800,2021
"MSI Katana GF66 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Katana GF66 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Katana GF66 Intel Core i9 12th Gen Nvidia RTX 3070 Laptop","MSI",1200,2021
"MSI Katana GF76 Intel Core i5 11th Gen Nvidia RTX 3050 Laptop","MSI",600,2020
"MSI Katana GF76 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Katana GF76 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Katana GF76 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Katana GF76 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","MSI",800,2021
"MSI Katana GF76 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Katana GF76 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Leopard GP62 Laptop","MSI",800,2020
"MSI Leopard GP63 Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI Leopard GP63 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI Leopard GP63 Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","MSI",800,2017
"MSI Leopard GP65 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","MSI",800,2019
"MSI Leopard GP65 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI Leopard GP65 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI Leopard GP66 Intel Core i7 10th Gen Nvidia RTX 3070 Laptop","MSI",800,2019
"MSI Leopard GP66 Intel Core i7 10th Gen Nvidia RTX 3080 Laptop","MSI",800,2019
"MSI Leopard GP66 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Leopard GP66 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","MSI",800,2020
"MSI Leopard GP72 Intel Core i7 6th Gen Laptop","MSI",800,2020
"MSI Leopard GP72 Intel Core i7 7th Gen Laptop","MSI",800,2016
"MSI Leopard GP73 Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI Leopard GP73 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI Leopard GP75 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","MSI",800,2019
"MSI Leopard GP75 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI Leopard GP75 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI Leopard GP75 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","MSI",800,2018
"MSI Leopard GP76 Intel Core i7 10th Gen Nvidia RTX 3070 Laptop","MSI",800,2019
"MSI Leopard GP76 Intel Core i7 10th Gen Nvidia RTX 3080 Laptop","MSI",800,2019
"MSI Leopard GP76 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Leopard GP76 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","MSI",800,2020
"MSI Modern 14 AMD Ryzen 5 Laptop","MSI",600,2017
"MSI Modern 14 AMD Ryzen 7 Laptop","MSI",800,2017
"MSI Modern 14 Intel Core i5 10th Gen Laptop","MSI",600,2019
"MSI Modern 14 Intel Core i5 11th Gen Laptop","MSI",600,2020
"MSI Modern 14 Intel Core i5 12th Gen Laptop","MSI",600,2021
"MSI Modern 14 Intel Core i7 10th Gen Laptop","MSI",800,2019
"MSI Modern 14 Intel Core i7 11th Gen Laptop","MSI",800,2020
"MSI Modern 14 Intel Core i7 12th Gen Laptop","MSI",800,2021
"MSI Modern 15 Intel Core i5 10th Gen Laptop","MSI",600,2019
"MSI Modern 15 Intel Core i5 11th Gen Laptop","MSI",600,2020
"MSI Modern 15 Intel Core i5 12th Gen Laptop","MSI",600,2021
"MSI Modern 15 Intel Core i5 13th Gen Laptop","MSI",600,2022
"MSI Modern 15 Intel Core i7 10th Gen Laptop","MSI",800,2019
"MSI Modern 15 Intel Core i7 11th Gen Laptop","MSI",800,2020
"MSI Modern 15 Intel Core i7 12th Gen Laptop","MSI",800,2021
"MSI Modern 15 Intel Core i7 13th Gen Laptop","MSI",800,2022
"MSI P65 Creator Intel Core i7 8th Gen Nvidia GTX 1050 Laptop","MSI",800,2017
"MSI P65 Creator Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI P65 Creator Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","MSI",800,2017
"MSI P65 Creator Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","MSI",800,2018
"MSI P65 Creator Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","MSI",1200,2018
"MSI Prestige 13 AI Evo Intel Core Ultra 5 Laptop","MSI",1100,2023
"MSI Prestige 13 AI Evo Intel Core Ultra 7 Laptop","MSI",1100,2023
"MSI Prestige 14 Evo Intel Core i5 11th Gen Laptop","MSI",600,2020
"MSI Prestige 14 Evo Intel Core i5 12th Gen Laptop","MSI",600,2021
"MSI Prestige 14 Evo Intel Core i5 13th Gen Laptop","MSI",600,2022
"MSI Prestige 14 Evo Intel Core i7 11th Gen Laptop","MSI",800,2020
"MSI Prestige 14 Evo Intel Core i7 12th Gen Laptop","MSI",800,2021
"MSI Prestige 14 Evo Intel Core i7 13th Gen Laptop","MSI",800,2022
"MSI Prestige 14 Evo Intel Core i9 13th Gen Laptop","MSI",1200,2022
"MSI Prestige 14 Intel Core i5 10th Gen Nvidia GTX 1650 Laptop","MSI",600,2019
"MSI Prestige 14 Intel Core i7 10th Gen Nvidia GTX 1650 Laptop","MSI",800,2019
"MSI Prestige 14 Intel Core i7 11th Gen Nvidia GTX 1650 Laptop","MSI",800,2020
"MSI Prestige 15 Intel Core i5 11th Gen Nvidia GTX 1650 Laptop","MSI",600,2020
"MSI Prestige 15 Intel Core i7 10th Gen Nvidia GTX 1650 Laptop","MSI",800,2019
"MSI Prestige 15 Intel Core i7 11th Gen Nvidia GTX 1650 Laptop","MSI",800,2020
"MSI Prestige 15 Intel Core i7 12th Gen Nvidia GTX 1650 Laptop","MSI",800,2021
"MSI Prestige 15 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","MSI",800,2021
"MSI Prestige 16 AI Evo Intel Core Ultra 7 Laptop","MSI",1449,2023
"MSI Prestige 16 AI Evo Intel Core Ultra 9 Laptop","MSI",1449,2023
"MSI Prestige 16 Studio Intel Core i7 13th Laptop","MSI",1899,2023
"MSI PS63 Intel Core i5 8th Gen Laptop","MSI",600,2017
"MSI PS63 Intel Core i7 8th Gen Laptop","MSI",800,2017
"MSI Pulse 15 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","MSI",800,2022
"MSI Pulse 15 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","MSI",800,2022
"MSI Pulse 15 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","MSI",1200,2022
"MSI Pulse 17 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","MSI",800,2022
"MSI Pulse 17 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","MSI",800,2022
"MSI Pulse 17 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","MSI",1200,2022
"MSI Pulse GL66 Intel Core i5 11th Gen Nvidia RTX 3050 Laptop","MSI",600,2020
"MSI Pulse GL66 Intel Core i5 12th Gen Nvidia RTX 3050 Laptop","MSI",600,2021
"MSI Pulse GL66 Intel Core i5 12th Gen Nvidia RTX 3060 Laptop","MSI",600,2021
"MSI Pulse GL66 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Pulse GL66 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Pulse GL66 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Pulse GL66 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","MSI",800,2021
"MSI Pulse GL66 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Pulse GL66 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Pulse GL66 Intel Core i9 12th Gen Nvidia RTX 3070 Laptop","MSI",1200,2021
"MSI Pulse GL76 Intel Core i5 11th Gen Nvidia RTX 3050 Laptop","MSI",600,2020
"MSI Pulse GL76 Intel Core i5 11th Gen Nvidia RTX 3060 Laptop","MSI",600,2020
"MSI Pulse GL76 Intel Core i5 12th Gen Nvidia RTX 3050 Laptop","MSI",600,2021
"MSI Pulse GL76 Intel Core i5 12th Gen Nvidia RTX 3060 Laptop","MSI",600,2021
"MSI Pulse GL76 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","MSI",800,2020
"MSI Pulse GL76 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Pulse GL76 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Pulse GL76 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Pulse GL76 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Raider 18 HX Intel Core i9 14th Gen Nvidia RTX 4080 Laptop","MSI",1200,2023
"MSI Raider 18 HX Intel Core i9 14th Gen Nvidia RTX 4090 Laptop","MSI",1200,2023
"MSI Raider A18 HX AMD Ryzen 9 Nvidia RTX 4080 Laptop","MSI",1200,2019
"MSI Raider A18 HX AMD Ryzen 9 Nvidia RTX 4090 Laptop","MSI",1200,2019
"MSI Raider GE63 Intel Core i7 7th Gen Nvidia GTX 1050 Laptop","MSI",800,2016
"MSI Raider GE63 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","MSI",800,2016
"MSI Raider GE63 Intel Core i7 7th Gen Nvidia GTX 1070 Laptop","MSI",800,2016
"MSI Raider GE63 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","MSI",800,2017
"MSI Raider GE63 Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","MSI",800,2017
"MSI Raider GE63 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","MSI",800,2018
"MSI Raider GE63 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","MSI",800,2018
"MSI Raider GE63 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","MSI",800,2018
"MSI Raider GE65 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","MSI",800,2018
"MSI Raider GE65 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","MSI",800,2018
"MSI Raider GE65 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","MSI",800,2018
"MSI Raider GE65 Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","MSI",1200,2018
"MSI Raider GE65 Intel Core i9 9th Gen Nvidia RTX 2080 Laptop","MSI",1200,2018
"MSI Raider GE66 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","MSI",800,2019
"MSI Raider GE66 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","MSI",800,2019
"MSI Raider GE66 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","MSI",800,2019
"MSI Raider GE66 Intel Core i7 10th Gen Nvidia RTX 3070 Laptop","MSI",800,2019
"MSI Raider GE66 Intel Core i7 10th Gen Nvidia RTX 3080 Laptop","MSI",800,2019
"MSI Raider GE66 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","MSI",800,2020
"MSI Raider GE66 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","MSI",800,2020
"MSI Raider GE66 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","MSI",800,2020
"MSI Raider GE66 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","MSI",800,2021
"MSI Raider GE66 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","MSI",800,2021
"MSI Raider GE66 Intel Core i7 12th Gen Nvidia RTX 3080 Laptop","MSI",800,2021
"MSI Raider GE66 Intel Core i9 10th Gen Nvidia RTX 2080 Laptop","MSI",1200,2019
